algo_name,done,graph,init_bots,init_locations,parameters,priority_nodes,random_string,sim_length,use_sim_time,avg_idle,priority_avg_idle,non_priority_avg_idle,max_idle,priority_max_idle,non_priority_max_idle,avg_ratio
ppa_sampled,False,grid_5_5,3,1 12 4,3 2.0,13 1 12 4,ppa_sampled_grid_5_5_3_3,20000,True,146.60977648882445,101.1099179958998,155.27641620176246,1167,565,1167,1.7979002932855397
ppa_sampled,False,cair,3,cluster_1563324004_1563324334 cluster_1563324002_1563324346 1563324349,3 3.0,1563324324 cluster_1563324002_1563324346 cluster_1563324004_1563324334 1563324349 1154147728 1563324357,ppa_sampled_cair_95_3,20000,True,96.46944819500705,55.58792152156157,116.91021153172976,1004,454,1004,2.3320983074256314
ppa_sampled,False,cair,3,1563324343 cluster_1563324004_1563324334 1563324348,3 3.0,1563324349 1563324343 1154147727 1563324348 1154147726 cluster_1563324004_1563324334,ppa_sampled_cair_23_3,20000,True,104.74489444444444,49.89889166666666,132.16789583333332,926,327,926,3.147372167842408
ppa_sampled,False,cair,2,1563324324 1563324336,3 2.0,1563324324 1154147728 1563324349 1563324336,ppa_sampled_cair_14_3,20000,True,131.91125555555556,79.8338375,146.79051785714287,1018,453,1018,2.108706209037074
ppa_sampled,False,grid_5_5,2,13 21,3 3.0,17 19 21 13 14,ppa_sampled_grid_5_5_42_3,20000,True,205.7746087304365,153.95003750187507,218.73075153757688,2069,771,2069,1.590656336175048
ppa_sampled,False,cair,1,cluster_1563324004_1563324334,3 2.0,1563324327 cluster_1563324333_1563324337 cluster_1563324004_1563324334 1563324343,ppa_sampled_cair_85_3,20000,True,187.07467969019123,112.36242374237423,208.4210385324247,1255,542,1255,2.304842695750591
ppa_sampled,False,grid_5_5,4,10 22 23 0,3 3.0,22 9 0 10 23 24,ppa_sampled_grid_5_5_84_3,20000,True,104.77627674465108,98.05907151902952,106.89749944747894,588,499,588,1.283155380631328
ppa_sampled,False,cair,1,1154147728,3 2.0,1563324324 1154147728 1563324349 1563324336,ppa_sampled_cair_13_3,20000,True,227.8658952083993,132.12395578010106,255.220735045056,1537,635,1537,2.1286217009543726
ppa_sampled,False,iitb,1,667357361,3 3.0,5882320075 -22 667357387 1990860598 667357361,ppa_sampled_iitb_65_3,20000,True,484.7193277486039,471.0550137534384,488.3151998525947,2546,2445,2546,1.1173332557006563
ppa_sampled,False,iitb,3,4369058864 -282 5366445083,3 3.0,667357387 2055461156 -282 667357412 5366445083 4369058864,ppa_sampled_iitb_107_3,20000,True,215.6554491187701,161.63770363330167,233.6613642805929,1577,800,1577,1.6890057974490378
ppa_sampled,False,cair,3,cluster_1563324010_1563324356 1563324011 1563324327,3 3.0,1563324336 cluster_1563324333_1563324337 1563324327 1563324011 1563324348 cluster_1563324010_1563324356,ppa_sampled_cair_59_3,20000,True,88.65928055555555,61.97990833333333,101.99896666666667,666,324,666,1.9125611667540805
ppa_sampled,False,grid_5_5,1,24,3 3.0,10 15 24 18 2 23,ppa_sampled_grid_5_5_9_3,20000,True,278.919399819946,206.1379413824148,301.9030182739032,1589,622,1589,1.6118291374650264
ppa_sampled,False,grid_5_5,4,11 0 4 16,3 3.0,4 13 0 11 16,ppa_sampled_grid_5_5_8_3,20000,True,117.91024595080984,108.4733453309338,120.26947110577883,698,523,698,1.3111987733340449
ppa_sampled,False,grid_5_5,3,1 6 24,3 3.0,20 10 6 1 24 15,ppa_sampled_grid_5_5_47_3,20000,True,143.13944611077784,101.8237269212824,156.18651532851325,1253,454,1253,1.9117704371317907
